champion,category,errorMessage
singleChampions.js: calculate singleChampion error,LeeSin,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Leona,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Lillia,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Lissandra,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Lucian,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Lulu,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Lux,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Malphite,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Malzahar,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Maokai,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,MasterYi,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,MegaGnar,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,MissFortune,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Mordekaiser,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Morgana,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Nami,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Nasus,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Nautilus,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Neeko,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Nidalee,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Nilah,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Nocturne,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Nunu&Willump,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Olaf,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Orianna,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Ornn,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Pantheon,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Poppy,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Pyke,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Qiyana,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Quinn,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Rakan,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Rammus,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Rek'Sai,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Rell,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,RenataGlasc,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Renekton,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Rengar,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Riven,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Rumble,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Ryze,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Samira,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Sejuani,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Senna,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Seraphine,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Sett,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Shaco,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Shen,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Shyvana,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Singed,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Sion,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
singleChampions.js: calculate singleChampion error,Sivir,Cannot read properties of undefined (reading 'start'),Cannot read properties of undefined (reading 'start')
